Word	Havg	StDev	FreqListRank	TwitterRank
바닥이	7831	4.82	0.9624	1525	--
하여간	7832	4.82	0.8734	--	6322
그러냐	7833	4.82	0.8965	899	--
지불하지	7834	4.82	1.1551	1345	--
온갓	7835	4.82	0.9833	1651	--
근디	7836	4.82	0.8003	--	4363
공부해	7837	4.82	1.1551	--	4591
검사를	7838	4.82	0.8497	2245	--
저리	7839	4.82	0.7475	646	5067
정작	7840	4.82	0.8003	--	1642
아무말도	7841	4.82	0.9190	2036	--
안나요	7842	4.82	0.8734	868	--
의원	7843	4.82	1.0039	--	274
딴	7844	4.82	0.7743	--	3147
마요	7845	4.82	1.1551	2023	--
흑인한테	7846	4.82	0.7743	4047	--
가면	7847	4.82	0.9624	405	577
암것두	7848	4.82	0.8497	4662	--
내려야했다	7849	4.82	0.9190	3042	--
아직	7850	4.82	0.8003	105	75
텐데	7851	4.82	0.8497	377	4837
거냐고	7852	4.82	0.6289	4040	--
리밋	7853	4.82	0.8003	--	1782
겪고	7854	4.82	1.0240	2061	--
말했어야죠	7855	4.82	1.2887	4667	--
발생	7856	4.82	1.0821	2253	--
주진우	7857	4.82	1.5211	--	1351
울	7858	4.82	1.0631	--	669
좀있어	7859	4.82	0.9833	3447	--
총선과	7860	4.82	1.0631	--	5537
상사	7861	4.82	1.1551	1570	--
하긴	7862	4.82	1.0437	1630	814
아우	7863	4.82	1.1899	--	2277
대충	7864	4.82	1.0821	4732	1285
아따	7865	4.82	0.9833	--	4746
흐응	7866	4.82	1.3656	--	5102
T	7867	4.82	1.1373	--	3006
멀리	7868	4.82	0.9833	779	2441
보험금이라도	7869	4.82	1.2887	3871	--
쟤들이	7870	4.82	0.8497	2174	--
ㅂㅂ	7871	4.82	1.0437	--	4337
막상	7872	4.80	0.7284	--	2180
정당	7873	4.80	1.2122	--	6020
너무	7874	4.80	1.1952	29	18
그만이죠	7875	4.80	1.0498	5041	--
안자고	7876	4.80	1.1429	--	2700
막을	7877	4.80	0.8330	1246	2841
졸리진	7878	4.80	0.9476	5331	--
때문입니다	7879	4.80	0.8081	3160	2665
저러고	7880	4.80	0.9476	3862	--
혼자니까	7881	4.80	1.4142	4799	--
진정해요	7882	4.80	0.8806	4994	--
그런일이	7883	4.80	0.9035	3848	--
오지	7884	4.80	0.9476	1015	2175
다시는	7885	4.80	1.0690	1874	3053
대탈출이	7886	4.80	1.0302	4549	--
대기자	7887	4.80	1.0102	4602	--
정봉주의원	7888	4.80	1.4708	--	1819
흑인에	7889	4.80	0.9476	4153	--
노동자	7890	4.80	1.1780	--	4605
나혼자	7891	4.80	1.1952	--	5660
틈바구니에서	7892	4.80	0.8806	4611	--
대령님도	7893	4.80	1.1066	2641	--
나꼼수의	7894	4.80	1.6537	--	4486
의원님	7895	4.80	1.3093	--	1319
녀석이	7896	4.80	0.9689	1699	--
결국은	7897	4.80	0.8571	--	4246
최소한	7898	4.80	0.8330	--	4136
으음	7899	4.80	0.8330	--	1475
몰라도	7900	4.80	0.9476	1234	1713
일본에	7901	4.80	1.2936	--	2983
어딨는지	7902	4.80	0.7825	4246	--
사과하리다	7903	4.80	1.2617	5186	--
걔	7904	4.80	0.9258	--	2896
아아	7905	4.80	1.1429	--	383
기다리라고만	7906	4.80	1.0690	3860	--
봇분들	7907	4.80	1.0880	--	5505
괜히	7908	4.80	1.1429	--	689
다른지만	7909	4.80	0.9258	1393	--
장난치지	7910	4.78	1.2824	3940	--
아니지요	7911	4.78	1.2002	2384	--
뭐예요	7912	4.78	1.0554	4930	--
제독의	7913	4.78	1.0359	1589	--
약	7914	4.78	1.1119	--	882
최소	7915	4.78	0.9100	--	3681
떠날거야	7916	4.78	1.3293	2989	--
돌아가야	7917	4.78	1.1657	3275	--
웅성	7918	4.78	1.0746	3030	--
소리하곤	7919	4.78	1.0359	5108	--
털어넣으면	7920	4.78	0.9750	4870	--
검습니다요	7921	4.78	1.0359	4097	--
움켜쥘	7922	4.78	1.0160	5165	--
증거	7923	4.78	1.1301	--	4629
오메	7924	4.78	1.0359	--	6002
영	7925	4.78	1.0746	--	2324
때문이다	7926	4.78	1.0554	--	1219
지가	7927	4.78	0.8401	--	2101
상사는	7928	4.78	1.0554	5124	--
됐네요	7929	4.78	0.9322	2633	--
뭐라	7930	4.78	0.9100	421	2129
아닐까	7931	4.78	0.8401	2779	1416
말아야	7932	4.78	1.0160	2081	3625
돌아가요	7933	4.78	0.9750	1541	--
심심해서	7934	4.78	0.9100	--	4142
딴지일보	7935	4.78	1.6199	--	5601
시켰던	7936	4.78	0.7637	3917	--
늦었지만	7937	4.78	1.1480	--	4473
낙장불입	7938	4.78	1.0359	--	6291
사설놀이터㈜젠틀벳	7939	4.78	1.1119	--	5393
부권환수	7940	4.78	1.1301	1731	--
orz	7941	4.78	0.8640	--	5815
나는꼼수다	7942	4.78	1.6073	--	4029
어떻게든간에요	7943	4.78	1.1657	3564	--
사소한	7944	4.78	0.8640	3189	5630
경찰을	7945	4.78	1.3138	1329	--
목을	7946	4.78	1.0359	--	5470
끝날	7947	4.78	1.2002	3479	--
군인들이	7948	4.78	1.2002	2301	--
뭐라고	7949	4.78	1.1830	162	945
아랍	7950	4.78	1.2501	3575	--
비워	7951	4.78	0.9750	4718	--
저게	7952	4.78	0.8873	4656	2215
과거	7953	4.78	0.9100	--	2522
다르다	7954	4.78	0.8873	--	5254
아무도	7955	4.78	1.0934	77	503
제독님께서	7956	4.76	1.1877	2652	--
정부가	7957	4.76	1.0797	--	1235
조심하세요	7958	4.76	1.2382	--	2346
모야	7959	4.76	0.8466	--	4802
치면	7960	4.76	0.9161	1565	3216
금전거래	7961	4.76	1.0412	--	5179
애같다니까	7962	4.76	1.1528	4127	--
4위	7963	4.76	0.8221	--	6284
치료중인	7964	4.76	1.2216	4222	--
속만	7965	4.76	0.7160	4865	--
방통위	7966	4.76	1.1350	--	4586
흑인들은	7967	4.76	1.1877	1483	--
이빨	7968	4.76	1.0606	3395	--
더는	7969	4.76	0.8221	2297	--
저물어	7970	4.76	0.8704	4920	--
이런식으로	7971	4.76	1.0012	--	5204
반환	7972	4.76	1.1168	3070	--
하악	7973	4.76	1.0606	--	5323
제발	7974	4.76	1.0797	114	201
떠나기	7975	4.76	1.2382	1605	--
그렇지만	7976	4.76	0.7160	2422	2637
일본	7977	4.76	1.2707	--	416
당대표	7978	4.76	1.1168	--	6029
놓치지	7979	4.76	0.9381	--	5272
의원은	7980	4.76	1.3334	--	1707
비록	7981	4.76	0.7709	1124	2022
굳이	7982	4.76	0.9381	1606	1374
화장실	7983	4.76	1.3933	1301	3368
엇	7984	4.76	0.8935	--	1677
니네	7985	4.76	0.8466	--	3682
ㄷㄷㄷㄷ	7986	4.76	1.3180	--	6340
문성근	7987	4.76	1.5059	--	5149
음음	7988	4.76	0.8704	--	4434
소주	7989	4.76	1.3334	--	4692
그렇지않냐	7990	4.76	1.0214	4220	--
비었어	7991	4.76	1.0797	4969	--
경찰이	7992	4.76	1.0214	603	1163
판결은	7993	4.76	1.0012	--	3726
처방전이라도	7994	4.76	1.0797	3844	--
밑에	7995	4.76	0.6247	--	2771
중국의	7996	4.76	1.0412	--	5497
까진	7997	4.76	1.0214	2598	--
겨내잖아요	7998	4.76	1.1168	4913	--
당	7999	4.76	1.1350	--	1700
뭔지	8000	4.76	0.7440	754	1292
김종훈	8001	4.76	1.2545	--	5168
댁들	8002	4.76	0.9806	4473	--
끝나는	8003	4.76	0.9381	--	5129
가래두	8004	4.76	0.7969	4972	--
[속보]	8005	4.74	1.1747	--	1390
몰려와요	8006	4.74	1.1214	4851	--
약을	8007	4.74	0.8992	--	5222
블락	8008	4.74	1.0063	--	5190
FTA는	8009	4.74	1.4682	--	4101
back	8010	4.74	0.8762	--	3011
내곡동	8011	4.74	1.4401	--	4024
걸릴	8012	4.74	1.0063	1064	--
땜에	8013	4.74	0.7775	2116	3517
돌아가	8014	4.74	1.0844	947	--
뭐지	8015	4.74	1.1920	3460	635
군인들	8016	4.74	1.2586	4816	--
부하들에게	8017	4.74	0.8762	5204	--
좋진	8018	4.74	0.9435	3797	--
정체와	8019	4.74	1.1214	4474	--
흘립니다	8020	4.74	0.8526	3795	--
혹여	8021	4.74	0.9216	2507	--
안그래	8022	4.74	0.9435	1493	--
깜빡	8023	4.74	0.9649	3091	--
-&gt	8024	4.74	0.6328	--	916
뭐	8025	4.74	0.9649	--	42
말까	8026	4.74	1.0844	--	4864
그닥	8027	4.74	1.1395	--	3034
쉽진	8028	4.74	1.0264	4257	--
그치만	8029	4.74	0.8033	--	1805
아무리	8030	4.74	0.8992	2751	347
뭔데	8031	4.74	1.0844	467	2097
혼자	8032	4.74	0.8992	168	214
걔들을	8033	4.74	1.0063	2168	--
말만	8034	4.74	0.9858	1176	3326
척이	8035	4.74	0.6943	2771	--
위원장	8036	4.74	1.0461	--	4033
이빨을	8037	4.74	0.8033	3503	--
터지는	8038	4.74	1.2090	5326	5360
군대에	8039	4.74	1.2257	3240	--
듣질	8040	4.74	0.8526	4479	--
갔더니만	8041	4.74	0.8762	4343	--
소문내기	8042	4.74	1.0264	--	3293
But	8043	4.74	0.8033	--	4695
어쩐지	8044	4.74	0.9649	--	2056
누가이	8045	4.72	0.9485	3298	--
아아아	8046	4.72	1.2461	--	4575
미치가	8047	4.72	0.9697	5056	--
말한대로였다면	8048	4.72	1.0110	4164	--
넘었잖아	8049	4.72	0.9906	3939	--
불	8050	4.72	1.3099	--	4411
손대지	8051	4.72	0.8581	5045	--
헌데	8052	4.72	0.6713	983	--
흡	8053	4.72	0.7835	--	1464
녀석들은	8054	4.72	1.0110	4139	--
모르겠지만	8055	4.72	1.2784	1793	1384
미디어렙법	8056	4.72	0.9485	--	5692
밀었어요	8057	4.72	1.0110	4733	--
헠헠	8058	4.72	1.3254	--	2975
해군기지	8059	4.72	1.1256	--	4494
사막의	8060	4.72	1.2129	3491	--
말이냐	8061	4.72	0.7835	2410	--
변한	8062	4.72	1.0698	2694	--
멈춰서	8063	4.72	0.8816	3121	--
해먹었는데	8064	4.72	1.1613	4129	--
아니면	8065	4.72	0.9906	179	278
뒤집어	8066	4.72	0.9485	--	5091
거란	8067	4.72	1.1436	2671	--
공화당	8068	4.72	1.2461	4125	--
모르지만	8069	4.72	1.0110	2867	2347
총선	8070	4.72	1.0698	--	958
아녀	8071	4.72	1.0698	--	3810
검사야	8072	4.72	1.2296	3942	--
던져	8073	4.72	1.0110	1038	--
가라	8074	4.72	1.0309	--	2752
이럴	8075	4.72	0.9267	781	3298
물고	8076	4.72	1.0309	--	4823
처치	8077	4.72	1.2129	3683	--
의원이	8078	4.72	1.0698	--	983
떠나려자	8079	4.72	1.1073	4510	--
빌릴	8080	4.72	0.9485	1878	--
나꼼수를	8081	4.72	1.5784	--	2160
잉	8082	4.70	0.9949	--	664
검사	8083	4.70	1.1112	--	3425
막는	8084	4.70	1.1995	--	5576
수밖에	8085	4.70	0.7354	--	3812
레바논	8086	4.70	1.1294	3552	--
카에다	8087	4.70	0.9949	4024	--
이준석	8088	4.70	1.0926	--	4432
비밀기지에	8089	4.70	0.9091	4025	--
안가도	8090	4.70	0.9742	3633	--
종편에	8091	4.70	1.2330	--	3097
정부의	8092	4.70	1.0546	--	1904
뭔진	8093	4.70	0.7071	4002	--
강북제일교회	8094	4.70	1.4604	--	496
꾼거야	8095	4.70	0.9530	4950	--
헝	8096	4.70	0.9949	--	3236
걔가	8097	4.70	0.8864	1448	4357
사법부	8098	4.70	1.0926	--	4265
화가	8099	4.70	1.6812	2848	2458
멈추지	8100	4.70	0.8631	--	5984
니들	8101	4.70	0.9949	631	2801
구식이지만	8102	4.70	1.0546	5039	--
뭔	8103	4.70	0.8144	--	771
왠지	8104	4.70	0.9313	--	326
FTA에	8105	4.70	1.2817	--	5879
굳은	8106	4.70	1.0152	2509	--
던진걸지도요	8107	4.70	0.9313	4385	--
아근데	8108	4.70	0.8631	--	4872
대체	8109	4.70	1.1112	193	489
박지원	8110	4.70	1.2817	--	4124
왤케	8111	4.70	0.9530	--	1658
아니라는	8112	4.70	0.9313	--	3956
값비싼	8113	4.70	1.4463	5304	--
왜이리	8114	4.70	0.9313	--	1506
서둘러	8115	4.70	0.9091	551	--
#쌍차	8116	4.70	0.7890	--	5811
니들이	8117	4.70	1.0546	1474	2703
시험을	8118	4.70	1.0738	--	5693
말지	8119	4.70	0.8631	4760	--
검은	8120	4.70	1.2495	2000	3706
아닝	8121	4.68	0.8192	--	4762
최구식	8122	4.68	0.9781	--	739
뭐라구요	8123	4.68	0.9781	1546	--
안해도	8124	4.68	0.8192	--	3500
앜	8125	4.68	1.6092	--	3013
벌어지곤	8126	4.68	1.1507	3849	--
왜요	8127	4.68	0.8908	818	1304
졸려서	8128	4.68	1.2362	--	4449
어쩌다	8129	4.68	1.1328	--	2967
상관하지	8130	4.68	0.9781	1052	--
나꼼수는	8131	4.68	1.8565	--	2653
퍼진	8132	4.68	0.9781	5254	--
비대위	8133	4.68	1.1507	--	4047
판결이	8134	4.68	0.8908	--	3548
조심	8135	4.68	1.1147	1967	3250
떠날	8136	4.68	1.0962	1012	--
aza9in◀◀◀	8137	4.68	0.8676	--	3631
퍼졌거든	8138	4.68	1.2027	3870	--
뭐에요	8139	4.68	0.8437	--	3496
전사	8140	4.68	1.5706	1908	--
거꾸로	8141	4.68	0.9134	--	3571
검사결과에	8142	4.68	1.0190	4438	--
한미FTA를	8143	4.68	1.5178	--	4149
김어준	8144	4.68	1.4630	--	1501
척	8145	4.68	1.0190	--	2207
남겨두고	8146	4.66	1.0994	4299	--
힝	8147	4.66	1.2554	--	1529
체류	8148	4.66	1.1178	3258	--
지마	8149	4.66	0.9392	2913	--
비많은	8150	4.66	1.0994	4777	--
박근혜는	8151	4.66	1.7451	--	5069
문제에	8152	4.66	1.3342	--	5339
#noFTA	8153	4.66	1.0806	--	863
민주통합당은	8154	4.66	1.5467	--	5765
어쨋든	8155	4.66	0.9172	--	5624
뜬금없이	8156	4.66	1.0022	4975	5189
확실치	8157	4.66	1.1713	2644	--
아직은	8158	4.66	0.9392	--	2017
치과	8159	4.66	1.2715	867	--
와이즈토토	8160	4.66	1.3644	--	554
어찌	8161	4.66	0.9607	444	993
말아요	8162	4.66	0.9392	555	5024
잘라	8163	4.66	0.9392	3389	--
낮은	8164	4.66	0.9392	3288	4288
뭐여	8165	4.66	0.9172	--	4022
떠나기로	8166	4.66	1.1886	4334	--
상관없어	8167	4.66	1.0022	1758	--
목숨야	8168	4.66	1.3644	5291	--
강기갑	8169	4.66	1.1886	--	6125
마감	8170	4.66	1.1537	--	3650
글쎄	8171	4.66	0.7982	386	2064
혼자서	8172	4.66	1.2224	1524	2185
쏘겠어	8173	4.66	1.6977	5273	--
뚝	8174	4.66	1.0806	--	4702
격하게	8175	4.66	1.3188	--	4538
외람되나	8176	4.66	0.8715	2381	--
없애줄	8177	4.66	1.2056	5316	--
기다려야한데	8178	4.66	1.2390	4221	--
약하게	8179	4.66	1.0022	3232	--
빼면	8180	4.66	0.7982	--	5063
떡한번	8181	4.66	1.3644	4320	--
글쎄요	8182	4.66	0.9392	2528	4994
이런	8183	4.64	0.8981	43	54
다신	8184	4.64	1.0254	939	--
허나	8185	4.64	1.1563	217	--
뭐죠	8186	4.64	0.7494	935	5225
어째서	8187	4.64	1.0053	--	2150
않을까요	8188	4.64	0.8271	--	2898
비상	8189	4.64	1.4950	5143	--
경찰에	8190	4.64	1.2578	1260	2636
조심해요	8191	4.64	1.1739	2292	--
지는	8192	4.64	0.9848	--	2354
안났어요	8193	4.64	1.0645	3563	--
제로의	8194	4.64	1.0053	5073	--
그다지	8195	4.64	0.8981	--	5920
제독께	8196	4.64	1.1911	2664	--
엉	8197	4.64	0.9638	--	1294
정부와	8198	4.64	0.9848	--	4886
쌌더니	8199	4.64	1.1205	4082	--
하지만	8200	4.64	1.0835	14	105
어쩔지	8201	4.64	0.8514	2864	--
진정하세요	8202	4.64	1.0645	3033	--
아닌지	8203	4.64	0.9638	--	3126
소문내고	8204	4.64	1.0451	--	4539
더이상	8205	4.64	1.0254	633	967
어이	8206	4.64	0.8514	798	2925
안보고	8207	4.64	1.0254	--	5746
싶진	8208	4.64	0.7494	1672	--
적어서	8209	4.64	0.9424	--	5478
돌아오지	8210	4.64	1.0053	5337	--
아무런	8211	4.64	0.9848	--	2579
정권을	8212	4.64	0.9638	--	4037
뭐하는	8213	4.64	0.9848	1335	3937
작년	8214	4.64	1.1205	--	2345
fbi가	8215	4.64	1.2249	2831	--
기말고사	8216	4.64	1.1911	--	6314
혈액검사	8217	4.64	1.0645	4431	--
도지삽니다	8218	4.64	1.0053	--	5187
어쩌고	8219	4.62	0.9234	--	5504
급하게	8220	4.62	1.1761	--	4034
나꼼수	8221	4.62	1.6022	--	174
말것	8222	4.62	1.0669	4571	--
셤	8223	4.62	1.2436	--	3371
수사권	8224	4.62	1.1409	--	4573
걔들이	8225	4.62	0.8781	2161	--
진흙	8226	4.62	1.1229	3739	--
질러간다니	8227	4.62	0.8781	4839	--
C	8228	4.62	1.2103	--	4465
쳐봤지만	8229	4.62	0.8303	4773	--
의원의	8230	4.62	1.1229	--	1589
정체	8231	4.62	1.0079	--	2846
털어넣어	8232	4.62	1.1045	5313	--
쫄지마	8233	4.62	1.3076	--	2986
몸뚱이가	8234	4.62	1.2271	5150	--
FTA를	8235	4.62	1.5635	--	2706
김용민	8236	4.62	1.3384	--	4795
킁	8237	4.62	1.0476	--	6078
저러냐구	8238	4.62	1.1229	4497	--
중지손가락이나	8239	4.62	1.1409	4070	--
마라	8240	4.62	0.8545	2565	1161
소수자	8241	4.62	1.3536	4135	--
매	8242	4.62	1.2760	--	5982
[트윗중독검사]나의	8243	4.62	1.0669	--	5378
휴	8244	4.62	1.2436	--	1826
엥	8245	4.62	0.9234	--	1794
아무것도	8246	4.62	0.9010	81	600
어딨다고	8247	4.62	0.8545	3950	--
아닌가요	8248	4.62	1.0859	--	1687
군대도	8249	4.62	1.1761	2265	--
쩔어	8250	4.62	1.6399	--	5161
화장실에서	8251	4.62	1.0280	3470	6180
치어	8252	4.62	1.1229	4522	--
판결을	8253	4.62	1.0280	--	3021
잊고	8254	4.62	0.9452	3312	3133
폐소리를	8255	4.60	0.7559	3900	--
반면	8256	4.60	0.6389	--	5570
말구	8257	4.60	0.8330	--	6226
법원	8258	4.60	1.3851	--	2593
못하	8259	4.60	1.0880	3221	--
급히	8260	4.60	0.9035	2571	--
모조리	8261	4.60	1.1780	--	6297
비아그라가	8262	4.60	1.4569	4268	--
FTA가	8263	4.60	1.3997	--	6317
모르겠	8264	4.60	1.0302	1830	--
떠나	8265	4.60	1.2122	387	4342
여관에	8266	4.60	1.1249	1658	--
차라리	8267	4.60	0.8571	--	595
떠나는	8268	4.60	1.1066	--	5028
종편은	8269	4.60	1.3093	--	6263
아유	8270	4.60	0.9689	2511	--
치고	8271	4.60	0.9258	--	2046
안다니까요	8272	4.60	1.0102	4089	--
뻔	8273	4.60	0.9476	--	5003
조건부	8274	4.60	1.1780	2698	--
뜸들이지	8275	4.60	0.9258	5267	--
선거법	8276	4.60	1.1780	--	4087
돌아다니다해야하나요	8277	4.60	0.8081	3230	--
천때기라도	8278	4.60	0.9476	4232	--
뭐임	8279	4.60	1.0690	--	4949
줄여	8280	4.60	0.9689	4891	--
않아도	8281	4.60	1.0102	--	1977
삐	8282	4.60	0.9897	--	4970
아니야	8283	4.60	0.9035	184	389
척은	8284	4.60	0.8571	4883	--
즉석식품만	8285	4.60	0.9035	4860	--
아니란	8286	4.60	0.8806	3279	--
결코	8287	4.60	0.9476	1468	1383
아니니까	8288	4.60	0.8081	--	2937
사절야	8289	4.60	0.9035	4822	--
니들은	8290	4.60	1.0498	2095	--
해야하나	8291	4.60	0.9258	--	5308
아직도	8292	4.60	0.8571	435	219
비오듯이	8293	4.60	1.0498	3798	--
들러붙지않게	8294	4.58	0.9916	4736	--
왜그래	8295	4.58	1.0708	--	2783
아오	8296	4.58	1.0897	--	486
쳐	8297	4.58	0.9916	--	3833
정권은	8298	4.58	1.3107	--	5487
불과	8299	4.58	0.7309	3423	6254
뒤로	8300	4.58	0.9708	3236	2587
신세	8301	4.58	1.0120	2413	--
끼겠어	8302	4.58	0.9916	2965	--
없어도	8303	4.58	0.9495	--	3131
모르면	8304	4.58	1.1082	--	5052
스포츠토토	8305	4.58	1.1968	--	549
ㄷㄷㄷ	8306	4.58	1.0897	--	1745
심심하다	8307	4.58	0.9916	--	5396
긴급는	8308	4.58	0.7848	3151	--
여야	8309	4.58	1.3107	--	5007
안그럴께	8310	4.58	0.9278	4214	--
빠져	8311	4.58	1.2137	1247	4786
짐이	8312	4.58	0.9278	4742	--
형씨	8313	4.58	0.9708	1405	--
신경써	8314	4.58	0.9708	3664	--
주제에	8315	4.58	0.9055	--	4077
아닌	8316	4.58	0.8352	473	260
으잉	8317	4.58	1.1622	--	2045
졸려	8318	4.58	1.0319	--	1263
전의원	8319	4.58	1.0708	--	3503
않나요	8320	4.58	0.8352	3145	3037
아니지만	8321	4.58	0.9708	731	1010
의원실	8322	4.58	1.1796	--	4739
나가	8323	4.58	1.2792	505	3520
문제의	8324	4.58	1.1622	--	4613
눈치	8325	4.58	0.9278	1641	5798
전부냐	8326	4.58	1.0708	4192	--
잉여	8327	4.58	1.1445	--	4891
심지어는	8328	4.58	1.0897	3227	--
몰려들었어요	8329	4.58	1.1265	5020	--
안하면	8330	4.58	0.8104	--	2134
섰지말고	8331	4.58	0.8593	5348	--
뭐요	8332	4.58	0.9916	643	--
길바닥에	8333	4.58	1.0120	4836	--
위치추적어플	8334	4.56	1.3118	--	1610
않겠습니까	8335	4.56	0.9071	2564	--
모를	8336	4.56	0.8843	--	4810
법적	8337	4.56	1.0333	--	5111
지들	8338	4.56	0.9510	2452	--
엑스타시	8339	4.56	1.4591	3463	--
떠나지	8340	4.56	0.9071	937	--
빼고	8341	4.56	1.0333	2805	1325
심지어	8342	4.56	0.8843	346	1513
걷잡을	8343	4.56	0.9930	3334	--
세상에나	8344	4.56	1.2480	729	--
무장	8345	4.56	1.1808	4784	--
정치에	8346	4.56	1.2961	--	3943
끝장토론	8347	4.56	1.4309	--	4908
긴급	8348	4.56	1.1634	--	1884
물러서	8349	4.56	1.0134	4979	--
닫습니다	8350	4.56	0.8369	3456	--
않을까	8351	4.56	0.8369	2015	1460
벙커에	8352	4.56	1.1095	4556	--
지나쳐	8353	4.56	1.0721	2229	--
강용석	8354	4.56	1.4309	--	1796
안치겠지	8355	4.56	0.8122	4309	--
ㄴㄴ	8356	4.56	0.8843	--	1722
아녜요	8357	4.56	1.0529	1599	--
젖꼭지가	8358	4.56	1.4020	2133	--
말자고	8359	4.56	0.9510	2143	--
튀었는데	8360	4.56	1.0529	4641	--
신세라니	8361	4.56	1.1980	4776	--
지고	8362	4.56	1.0333	--	4997
느그	8363	4.56	0.9723	1082	--
걸려서	8364	4.56	0.9510	--	5269
목숨을	8365	4.56	1.0529	--	2747
걸린	8366	4.56	0.9071	1461	3301
겨우	8367	4.56	1.1980	1276	1299
적어	8368	4.56	0.8122	--	5833
사법부의	8369	4.54	1.0539	--	5001
설마	8370	4.54	1.0919	2618	451
충분치가	8371	4.54	0.9304	4178	--
강북제일교회는	8372	4.54	1.4458	--	4734
사건을	8373	4.54	0.9733	--	2589
쓰나	8374	4.54	0.9733	5139	--
형사	8375	4.54	1.1988	3057	--
말고	8376	4.54	0.8134	376	216
사건의	8377	4.54	1.2488	--	3827
덜	8378	4.54	0.7879	--	1536
퍼지겠어	8379	4.54	0.9521	5247	--
사막	8380	4.54	1.1817	1938	--
빠지는	8381	4.54	0.9733	2519	--
눈알까지	8382	4.54	1.2324	3869	--
빠졌어요	8383	4.54	1.0144	2473	--
박정희	8384	4.54	1.4316	--	2633
비싼	8385	4.54	1.5012	--	3594
않을	8386	4.54	0.7616	185	799
어쩔	8387	4.54	0.9521	--	1522
걸렸다고	8388	4.54	1.1104	4466	--
취해	8389	4.54	1.0144	4508	--
사설토토	8390	4.54	1.1988	--	538
황무지에	8391	4.54	1.1988	4394	--
문제를	8392	4.54	1.1104	699	1643
증말	8393	4.54	0.9304	--	5313
흠	8394	4.54	0.8855	--	440
헣	8395	4.54	1.0539	--	6315
철문이	8396	4.54	0.7616	5382	--
정부는	8397	4.54	1.2324	2264	1524
늦게까지	8398	4.54	1.0919	--	6117
딸딸인	8399	4.54	1.6686	4308	--
소문이	8400	4.54	0.8855	--	6224
끌고	8401	4.54	0.8621	--	4592
어짜피	8402	4.54	1.0730	--	5307
그러냐니까	8403	4.54	0.9941	4204	--
언론이	8404	4.54	1.2651	--	3287
홀로	8405	4.52	1.1110	1404	4107
돌려받진	8406	4.52	1.0544	3994	--
쳐보려고	8407	4.52	0.9528	4321	--
물컹해	8408	4.52	1.0736	4597	--
의원에게	8409	4.52	1.1993	--	4752
왜케	8410	4.52	0.8628	--	1250
멍	8411	4.52	1.0150	--	3802
않도록	8412	4.52	0.9311	--	3081
끊여둬	8413	4.52	0.9739	4984	--
조용해	8414	4.52	1.0736	5372	--
혹	8415	4.52	0.9739	--	4354
불출마	8416	4.52	1.0544	--	4609
몰랐네	8417	4.52	0.7624	2660	--
아닙니다	8418	4.52	0.9528	1607	449
야	8419	4.52	1.0736	--	202
그러나	8420	4.52	0.8142	1046	391
헐~	8421	4.52	1.2329	--	6058
뭐냐	8422	4.52	1.0736	2589	1762
몰라서	8423	4.52	1.0736	--	1997
국회에서	8424	4.52	1.2162	--	3541
검사거든	8425	4.52	1.1292	3937	--
아닌가	8426	4.52	0.6465	1610	482
정권의	8427	4.52	1.2974	--	3047
사건은	8428	4.52	1.0736	--	4070
종편이	8429	4.52	1.2493	--	5766
문제는	8430	4.52	0.7887	1074	823
미친듯이	8431	4.52	1.4462	--	1966
끊고	8432	4.52	1.1292	2733	--
미치	8433	4.52	0.9089	762	--
꼼수다	8434	4.50	1.6194	--	1419
몰랐어요	8435	4.50	1.0738	1360	--
않지	8436	4.50	0.9949	910	--
않기	8437	4.50	0.9949	--	3138
빠지니까	8438	4.50	1.0738	4659	--
쫌	8439	4.50	0.9949	--	566
아니라면	8440	4.50	0.9313	--	3898
모르는	8441	4.50	0.7890	1011	462
안하는	8442	4.50	0.7890	3764	3912
가십	8443	4.50	1.0152	1726	--
국회	8444	4.50	1.1824	--	987
박근혜	8445	4.50	2.0825	--	361
걸리면	8446	4.50	1.0351	--	4512
어떻다는거야	8447	4.50	0.9742	3935	--
김경준	8448	4.50	1.0351	--	5705
벗어봐	8449	4.50	1.0926	3903	--
반쪽만	8450	4.50	1.1824	4944	--
수정금지	8451	4.50	0.9949	2699	--
ㄷㄷ	8452	4.50	0.9949	--	802
딱히	8453	4.50	0.9949	1601	1227
언팔로잉	8454	4.50	0.9530	--	3433
피는	8455	4.50	1.3132	4639	--
매각	8456	4.50	1.0546	--	5972
왜이렇게	8457	4.50	1.0738	--	1209
으아니	8458	4.50	0.9530	--	3012
아니니	8459	4.50	0.7626	--	4398
정치를	8460	4.50	1.0926	--	3166
거지만	8461	4.50	0.9949	4193	--
faggot	8462	4.50	1.4033	3750	--
반대로	8463	4.50	1.0546	--	3582
빼는	8464	4.50	0.7071	3948	--
말았네	8465	4.50	0.9091	5102	--
걸려	8466	4.50	1.0546	--	5217
물리면	8467	4.50	0.9530	4494	--
자유당만	8468	4.50	1.4033	4154	--
쌍용차	8469	4.50	1.5940	--	5890
사설프로토	8470	4.50	1.3439	--	1177
대법원	8471	4.50	1.0926	--	848
확	8472	4.48	1.0925	--	1144
모르겠습니다만	8473	4.48	1.0150	4384	--
말래두	8474	4.48	0.9739	5046	--
